date,state,epidemiological_week_2020,deaths_total_2019,deaths_total_2020,deaths_covid19,new_deaths_total_2020,deaths_indeterminate_2019,deaths_indeterminate_2020,deaths_others_2019,deaths_others_2020,deaths_pneumonia_2019,deaths_pneumonia_2020,deaths_respiratory_failure_2019,deaths_respiratory_failure_2020,deaths_sars_2019,deaths_sars_2020,deaths_septicemia_2019,deaths_septicemia_2020,new_deaths_covid19,new_deaths_indeterminate_2020,new_deaths_others_2020,new_deaths_pneumonia_2020,new_deaths_respiratory_failure_2020,new_deaths_sars_2020,new_deaths_septicemia_2020
2020-06-25,AP,26,1106,651,,0,,,590,,225,,94,,,,,,,,,,,,
2020-06-25,BA,26,26713,20065,,0,53,,16815,,3034,,3010,,,,3762,,,,,,,,
2020-06-25,CE,26,19093,19322,,0,,,11414,,3775,,1452,,,,2368,,,,,,,,
2020-06-25,DF,26,6526,5639,,0,,,3261,,1518,,495,,,,1167,,,,,,,,
2020-06-25,ES,26,10972,9414,,0,,,6088,,2424,,654,,,,1783,,,,,,,,
2020-06-25,GO,26,13669,10757,,0,,,7346,,3061,,1413,,,,1752,,,,,,,,
2020-06-25,MA,26,8835,8245,,0,,,5812,,1213,,851,,,,879,,,,,,,,
2020-06-25,MG,26,56033,44340,,0,1028,,31434,,9811,,4976,,87,,8697,,,,,,,,
2020-06-25,MS,26,6922,5574,,0,,,3695,,1638,,657,,17,,870,,,,,,,,
2020-06-25,MT,26,5563,4381,,0,,,4394,,481,,320,,,,347,,,,,,,,
2020-06-25,PA,26,11019,9793,,0,106,,6201,,2099,,1211,,,,1387,,,,,,,,
2020-06-25,PB,26,12166,9517,,0,,,6785,,2253,,1209,,,,1831,,,,,,,,
2020-06-25,PE,26,27788,27097,,0,,,15043,,3893,,2227,,,,6415,,,,,,,,
2020-06-25,PI,26,6408,3777,,0,,,3346,,1275,,939,,11,,801,,,,,,,,
2020-06-25,PR,26,29633,24303,,0,170,,17305,,5411,,2292,,59,,4396,,,,,,,,
2020-06-25,RJ,26,62765,59565,,0,,,34977,,11734,,4472,,,,11512,,,,,,,,
2020-06-25,RN,26,7186,5346,,0,66,,3770,,1683,,505,,,,1148,,,,,,,,
2020-06-25,RO,26,3430,2757,,0,,,2034,,542,,340,,,,483,,,,,,,,
2020-06-25,RR,26,936,934,,0,,,549,,191,,,,,,,,,,,,,,
2020-06-25,RS,26,36656,29805,,0,271,,21160,,6397,,3199,,,,5600,,,,,,,,
2020-06-25,SC,26,17556,13897,,0,,,10137,,3193,,1542,,,,2558,,,,,,,,
2020-06-25,SE,26,5382,3980,,0,,,3068,,817,,452,,,,991,,,,,,,,
2020-06-25,SP,26,144822,122357,,0,722,,75994,,34606,,12269,,145,,21086,,,,,,,,
2020-06-25,TO,26,2373,1813,,0,,,1487,,391,,,,,,245,,,,,,,,
2020-06-24,AC,26,1619,1518,,0,,,892,,398,,,,,,194,,,,,,,,
2020-06-24,AL,26,6721,6492,,0,,,3878,,1180,,706,,,,905,,,,,,,,
2020-06-24,AM,26,6118,8210,,0,,,3818,,1005,,302,,,,892,,,,,,,,
2020-06-24,AP,26,1099,651,,0,,,586,,,,,,,,,,,,,,,,
2020-06-24,BA,26,26513,20065,,0,,,16693,,3009,,2988,,,,3732,,,,,,,,
2020-06-24,CE,26,19000,19322,,0,,,11363,,3755,,1443,,,,2355,,,,,,,,
2020-06-24,DF,26,6490,5639,,0,,,3247,,1506,,487,,,,1165,,,,,,,,
2020-06-24,ES,26,10902,9414,,0,,,6049,,2406,,649,,,,1775,,,,,,,,
2020-06-24,GO,26,13582,10757,,0,,,7292,,3043,,1402,,,,1748,,,,,,,,
2020-06-24,MA,26,8781,8245,,0,,,5775,,1205,,850,,,,871,,,,,,,,
2020-06-24,MG,26,55720,44340,,0,1021,,31271,,9749,,4941,,86,,8652,,,,,,,,
2020-06-24,MS,26,6886,5574,,0,45,,3678,,1627,,655,,,,865,,,,,,,,
2020-06-24,MT,26,5525,4381,,0,,,4362,,478,,319,,,,,,,,,,,,
2020-06-24,PA,26,10971,9793,,0,,,6173,,2094,,1204,,,,1380,,,,,,,,
2020-06-24,PB,26,12086,9517,,0,75,,6738,,2239,,1204,,,,1817,,,,,,,,
2020-06-24,PE,26,27635,27097,,0,181,,14956,,3873,,2212,,,,6384,,,,,,,,
2020-06-24,PI,26,6371,3777,,0,,,3328,,1269,,936,,,,792,,,,,,,,
2020-06-24,PR,26,29439,24303,,0,169,,17196,,5376,,2270,,58,,4370,,,,,,,,
2020-06-24,RJ,26,62382,59565,,0,,,34768,,11652,,4451,,,,11441,,,,,,,,
2020-06-24,RN,26,7140,5346,,0,,,3745,,1674,,503,,,,1139,,,,,,,,
2020-06-24,RO,26,3403,2757,,0,,,2019,,538,,336,,,,479,,,,,,,,
2020-06-24,RR,26,929,934,,0,,,546,,,,,,,,133,,,,,,,,
2020-06-24,RS,26,36441,29805,,0,,,21034,,6361,,3179,,,,5568,,,,,,,,
2020-06-24,SC,26,17443,13897,,0,99,,10068,,3172,,1534,,27,,2543,,,,,,,,
2020-06-24,SE,26,5349,3980,,0,,,3050,,812,,450,,,,983,,,,,,,,
2020-06-24,SP,26,143910,122357,,0,716,,75551,,34359,,12196,,142,,20946,,,,,,,,
2020-06-24,TO,26,2361,1813,,0,,,1479,,388,,,,,,244,,,,,,,,
2020-06-23,AC,26,1604,1518,,0,,,880,,396,,114,,,,193,,,,,,,,
2020-06-23,AL,26,6685,6492,,0,,,3862,,1170,,703,,,,898,,,,,,,,
2020-06-23,AM,26,6069,8210,,0,,,3784,,999,,299,,,,886,,,,,,,,
2020-06-23,AP,26,1093,651,,0,,,580,,223,,,,,,,,,,,,,,
2020-06-23,BA,26,26346,20065,,0,,,16586,,2990,,2968,,39,,3711,,,,,,,,
2020-06-23,CE,26,18915,19322,,0,,,11307,,3740,,1436,,23,,2348,,,,,,,,
2020-06-23,DF,26,6458,5639,,0,69,,3231,,1499,,484,,,,1159,,,,,,,,
2020-06-23,ES,26,10827,9414,,0,,,6013,,2385,,644,,,,1762,,,,,,,,
2020-06-23,GO,26,13497,10757,,0,77,,7250,,3018,,1391,,,,1741,,,,,,,,
2020-06-23,MA,26,8731,8245,,0,,,5738,,1202,,847,,,,864,,,,,,,,
2020-06-23,MG,26,55352,44340,,0,1015,,31053,,9690,,4904,,83,,8607,,,,,,,,
2020-06-23,MS,26,6843,5574,,0,43,,3653,,1620,,651,,,,,,,,,,,,
2020-06-23,MT,26,5501,4381,,0,,,4345,,475,,,,,,345,,,,,,,,
2020-06-23,PA,26,10917,9793,,0,,,6139,,2082,,1200,,,,1376,,,,,,,,
2020-06-23,PB,26,12007,9517,,0,,,6686,,2231,,1195,,,,1808,,,,,,,,
2020-06-23,PE,26,27484,27097,,0,180,,14883,,3839,,2198,,,,6355,,,,,,,,
2020-06-23,PI,26,6326,3777,,0,,,3311,,1259,,928,,,,782,,,,,,,,
2020-06-23,PR,26,29249,24303,,0,,,17088,,5346,,2252,,56,,4339,,,,,,,,
2020-06-23,RJ,26,61951,59565,,0,21,,34543,,11560,,4424,,,,11354,,,,,,,,
2020-06-23,RN,26,7091,5346,,0,65,,3718,,1661,,502,,,,1131,,,,,,,,
2020-06-23,RO,26,3384,2757,,0,,,2005,,,,,,,,477,,,,,,,,
2020-06-23,RR,26,927,934,,0,,,545,,187,,,,,,132,,,,,,,,
2020-06-23,RS,26,36214,29805,,0,,,20917,,6306,,3156,,29,,5536,,,,,,,,
2020-06-23,SC,26,17325,13897,,0,,,10009,,3143,,1524,,,,2525,,,,,,,,
2020-06-23,SE,26,5321,3980,,0,,,3033,,807,,448,,,,979,,,,,,,,
2020-06-23,SP,26,142990,122357,,0,712,,75089,,34117,,12116,,141,,20815,,,,,,,,
2020-06-23,TO,26,2345,1813,,0,,,1468,,,,216,,,,241,,,,,,,,
2020-06-22,AC,26,1595,1518,,0,,,874,,395,,,,,,192,,,,,,,,
2020-06-22,AL,26,6641,6492,,0,,,3837,,1161,,699,,,,892,,,,,,,,
2020-06-22,AM,26,6033,8210,,0,,,3763,,993,,297,,,,879,,,,,,,,
2020-06-22,AP,26,1089,651,,0,,,578,,221,,93,,,,192,,,,,,,,
2020-06-22,BA,26,26160,20065,,0,,,16457,,2977,,2951,,,,3685,,,,,,,,
2020-06-22,CE,26,18798,19322,,0,,,11231,,3721,,1426,,,,2337,,,,,,,,
2020-06-22,DF,26,6416,5639,,0,,,3213,,1483,,483,,,,1153,,,,,,,,
2020-06-22,ES,26,10767,9414,,0,,,5979,,2370,,641,,,,1754,,,,,,,,
2020-06-22,GO,26,13428,10757,,0,,,7209,,3000,,1387,,20,,1736,,,,,,,,
2020-06-22,MA,26,8691,8245,,0,,,5709,,1197,,844,,,,861,,,,,,,,
2020-06-22,MG,26,54974,44340,,0,1011,,30847,,9616,,4870,,,,8548,,,,,,,,
2020-06-22,MS,26,6805,5574,,0,,,3633,,1611,,643,,,,860,,,,,,,,
2020-06-22,MT,26,5471,4381,,0,,,4320,,471,,315,,,,344,,,,,,,,
2020-06-22,PA,26,10860,9793,,0,,,6107,,2073,,1194,,,,1366,,,,,,,,
2020-06-22,PB,26,11937,9517,,0,,,6646,,2215,,1188,,,,1801,,,,,,,,
2020-06-22,PE,26,27324,27097,,0,,,14800,,3820,,2183,,,,6313,,,,,,,,
2020-06-22,PI,26,6292,3777,,0,,,3293,,1250,,925,,,,778,,,,,,,,
2020-06-22,PR,26,29048,24303,,0,168,,16972,,5308,,2233,,,,4312,,,,,,,,
2020-06-22,RJ,26,61560,59565,,0,,,34351,,11460,,4399,,,,11281,,,,,,,,
2020-06-22,RN,26,7048,5346,,0,,,3696,,1651,,499,,,,1124,,,,,,,,
2020-06-22,RO,26,3373,2757,,0,,,1995,,536,,335,,,,476,,,,,,,,
2020-06-22,RR,26,923,934,,0,,,544,,185,,62,,,,131,,,,,,,,
2020-06-22,RS,26,35973,29805,,0,270,,20779,,6253,,3138,,,,5505,,,,,,,,
2020-06-22,SC,26,17230,13897,,0,,,9954,,3124,,1517,,26,,2511,,,,,,,,
2020-06-22,SE,26,5284,3980,,0,,,3004,,805,,443,,,,978,,,,,,,,
2020-06-22,SP,26,142103,122357,,0,706,,74665,,33868,,12044,,139,,20681,,,,,,,,
2020-06-22,TO,26,2327,1813,,0,,,1456,,386,,,,,,238,,,,,,,,
2020-06-21,AC,26,1591,1518,,0,,,872,,394,,,,,,191,,,,,,,,
2020-06-21,AL,26,6592,6492,,0,,,3805,,1154,,694,,,,887,,,,,,,,
2020-06-21,AM,26,5995,8210,,0,,,3737,,986,,296,,,,875,,,,,,,,
2020-06-21,AP,26,1077,651,,0,,,572,,,,,,,,,,,,,,,,
2020-06-21,BA,26,26027,20065,,0,,,16369,,2960,,2942,,,,3666,,,,,,,,
2020-06-21,CE,26,18683,19322,,0,,,11167,,3696,,1415,,22,,2322,,,,,,,,
2020-06-21,DF,26,6379,5639,,0,,,3198,,1476,,478,,,,1143,,,,,,,,
2020-06-21,ES,26,10715,9414,,0,,,5960,,2353,,637,,,,1742,,,,,,,,
2020-06-21,GO,26,13338,10757,,0,,,7163,,2978,,1379,,,,1723,,,,,,,,
2020-06-21,MA,26,8637,8245,,0,,,5669,,1192,,837,,,,859,,,,,,,,
2020-06-21,MG,26,54638,44340,,0,1006,,30669,,9555,,4840,,,,8486,,,,,,,,
2020-06-21,MS,26,6762,5574,,0,,,3616,,1596,,639,,,,853,,,,,,,,
2020-06-21,MT,26,5440,4381,,0,,,4296,,,,313,,,,342,,,,,,,,
2020-06-21,PA,26,10804,9793,,0,,,6080,,2059,,1184,,,,1361,,,,,,,,
2020-06-21,PB,26,11867,9517,,0,,,6598,,2208,,1182,,13,,1792,,,,,,,,
2020-06-21,PE,26,27159,27097,,0,,,14711,,3795,,2173,,,,6272,,,,,,,,
2020-06-21,PI,26,6257,3777,,0,,,3275,,1245,,917,,,,774,,,,,,,,
2020-06-21,PR,26,28848,24303,,0,,,16864,,5260,,2220,,55,,4283,,,,,,,,
2020-06-21,RJ,26,61183,59565,,0,,,34156,,11373,,4379,,,,11206,,,,,,,,
2020-06-21,RN,26,7016,5346,,0,64,,3675,,1647,,498,,,,1118,,,,,,,,
2020-06-21,RO,26,3354,2757,,0,,,1984,,531,,,,,,475,,,,,,,,
2020-06-21,RR,26,919,934,,0,,,543,,184,,,,,,,,,,,,,,
2020-06-21,RS,26,35741,29805,,0,269,,20655,,6191,,3124,,,,5474,,,,,,,,
2020-06-21,SC,26,17132,13897,,0,,,9903,,3104,,1507,,25,,2495,,,,,,,,
2020-06-21,SE,26,5255,3980,,0,43,,2986,,802,,439,,,,974,,,,,,,,
2020-06-21,SP,26,141114,122357,,0,702,,74190,,33582,,11958,,138,,20544,,,,,,,,
2020-06-21,TO,26,2320,1813,,0,,,1451,,385,,,,,,,,,,,,,,
2020-06-20,AC,25,1582,1518,,0,,,867,,391,,,,,,190,,,,,,,,
2020-06-20,AL,25,6552,6492,,0,,,3784,,1146,,692,,,,878,,,,,,,,
2020-06-20,AM,25,5963,8210,,0,,,3717,,982,,,,,,868,,,,,,,,
2020-06-20,AP,25,1074,651,,0,,,569,,218,,92,,,,190,,,,,,,,
2020-06-20,BA,25,25837,20065,,0,52,,16237,,2942,,2925,,,,3643,,,,,,,,
2020-06-20,CE,25,18570,19322,,0,61,,11105,,3670,,1405,,,,2308,,,,,,,,
2020-06-20,DF,25,6355,5639,,0,68,,3188,,1474,,474,,,,1135,,,,,,,,
2020-06-20,ES,25,10638,9414,,0,,,5919,,2330,,634,,,,1732,,,,,,,,
2020-06-20,GO,25,13255,10757,,0,,,7130,,2951,,1364,,,,1715,,,,,,,,
2020-06-20,MA,25,8592,8245,,0,,,5642,,1188,,832,,,,850,,,,,,,,
2020-06-20,MG,25,54284,44340,,0,1001,,30474,,9496,,4802,,,,8429,,,,,,,,
2020-06-20,MS,25,6714,5574,,0,,,3589,,1583,,636,,,,848,,,,,,,,
2020-06-20,MT,25,5407,4381,,0,,,4265,,468,,312,,,,341,,,,,,,,
2020-06-20,PA,25,10739,9793,,0,,,6047,,2046,,1173,,,,1353,,,,,,,,
2020-06-20,PB,25,11803,9517,,0,74,,6560,,2199,,1175,,,,1783,,,,,,,,
2020-06-20,PE,25,26979,27097,,0,,,14613,,3766,,2160,,,,6232,,,,,,,,
2020-06-20,PI,25,6226,3777,,0,,,3257,,1238,,912,,,,773,,,,,,,,
2020-06-20,PR,25,28640,24303,,0,166,,16742,,5215,,2213,,54,,4250,,,,,,,,
2020-06-20,RJ,25,60809,59565,,0,,,33960,,11298,,4354,,,,11128,,,,,,,,
2020-06-20,RN,25,6979,5346,,0,63,,3650,,1639,,497,,,,1116,,,,,,,,
2020-06-20,RO,25,3340,2757,,0,,,1974,,528,,333,,,,474,,,,,,,,
2020-06-20,RR,25,916,934,,0,,,541,,183,,61,,,,130,,,,,,,,
2020-06-20,RS,25,35499,29805,,0,268,,20517,,6136,,3107,,,,5443,,,,,,,,
2020-06-20,SC,25,17027,13897,,0,,,9840,,3087,,1499,,,,2479,,,,,,,,
2020-06-20,SE,25,5218,3980,,0,42,,2966,,795,,435,,,,969,,,,,,,,
2020-06-20,SP,25,140166,122357,,0,700,,73711,,33318,,11881,,,,20419,,,,,,,,
2020-06-20,TO,25,2305,1813,,0,31,,1437,,384,,,,,,237,,,,,,,,
2020-06-19,AC,25,1573,1518,,0,,,863,,388,,,,,,,,,,,,,,
2020-06-19,AL,25,6513,6492,,0,,,3758,,1139,,690,,,,874,,,,,,,,
2020-06-19,AM,25,5937,8210,,0,,,3695,,980,,295,,,,866,,,,,,,,
2020-06-19,AP,25,1065,651,,0,,,563,,217,,91,,,,189,,,,,,,,
2020-06-19,BA,25,25665,20065,,0,,,16125,,2918,,2906,,,,3627,,,,,,,,
2020-06-19,CE,25,18466,19322,,0,60,,11040,,3652,,1398,,,,2295,,,,,,,,
2020-06-19,DF,25,6310,5639,,0,66,,3165,,1467,,471,,,,1125,,,,,,,,
2020-06-19,ES,25,10565,9414,,0,,,5877,,2310,,632,,,,1723,,,,,,,,
2020-06-19,GO,25,13171,10757,,0,,,7075,,2932,,1361,,,,1708,,,,,,,,
2020-06-19,MA,25,8559,8245,,0,78,,5618,,1185,,827,,,,849,,,,,,,,
2020-06-19,MG,25,53931,44340,,0,999,,30268,,9435,,4762,,82,,8385,,,,,,,,
2020-06-19,MS,25,6657,5574,,0,,,3555,,1571,,631,,16,,842,,,,,,,,
2020-06-19,MT,25,5367,4381,,0,,,4236,,464,,308,,,,338,,,,,,,,
2020-06-19,PA,25,10667,9793,,0,,,6009,,2031,,1161,,,,1346,,,,,,,,
2020-06-19,PB,25,11750,9517,,0,73,,6528,,2189,,1171,,,,1777,,,,,,,,
2020-06-19,PE,25,26828,27097,,0,179,,14529,,3751,,2145,,29,,6195,,,,,,,,
2020-06-19,PI,25,6186,3777,,0,,,3232,,1230,,908,,,,770,,,,,,,,
2020-06-19,PR,25,28433,24303,,0,164,,16629,,5170,,2200,,52,,4218,,,,,,,,
2020-06-19,RJ,25,60397,59565,,0,,,33752,,11200,,4328,,,,11048,,,,,,,,
2020-06-19,RN,25,6928,5346,,0,62,,3626,,1625,,495,,,,1106,,,,,,,,
2020-06-19,RO,25,3327,2757,,0,,,1964,,527,,332,,,,473,,,,,,,,
2020-06-19,RR,25,906,934,,0,,,,,179,,,,,,129,,,,,,,,
2020-06-19,RS,25,35265,29805,,0,267,,20377,,6096,,3084,,28,,5413,,,,,,,,
2020-06-19,SC,25,16931,13897,,0,,,9794,,3063,,1490,,24,,2462,,,,,,,,
2020-06-19,SE,25,5188,3980,,0,41,,2950,,792,,431,,,,963,,,,,,,,
2020-06-19,SP,25,139258,122357,,0,695,,73255,,33065,,11804,,137,,20302,,,,,,,,
2020-06-19,TO,25,2293,1813,,0,,,1430,,383,,213,,,,234,,,,,,,,
2020-06-18,AC,25,1567,1518,,0,,,859,,386,,113,,,,188,,,,,,,,
2020-06-18,AL,25,6473,6492,,0,,,3732,,1134,,684,,,,871,,,,,,,,
2020-06-18,AM,25,5897,8210,,0,,,3674,,968,,,,,,861,,,,,,,,
2020-06-18,AP,25,1060,651,,0,,,562,,216,,,,,,187,,,,,,,,
2020-06-18,BA,25,25513,20065,,0,,,16019,,2899,,2890,,38,,3616,,,,,,,,
2020-06-18,CE,25,18357,19322,,0,,,10974,,3635,,1385,,,,2283,,,,,,,,
2020-06-18,DF,25,6270,5639,,0,,,3146,,1454,,469,,,,1120,,,,,,,,
2020-06-18,ES,25,10497,9414,,0,,,5841,,2292,,628,,,,1713,,,,,,,,
2020-06-18,GO,25,13079,10757,,0,,,7020,,2912,,1354,,,,1698,,,,,,,,
2020-06-18,MA,25,8514,8245,,0,77,,5589,,1179,,821,,,,846,,,,,,,,
2020-06-18,MG,25,53584,44340,,0,991,,30090,,9351,,4736,,,,8335,,,,,,,,
2020-06-18,MS,25,6607,5574,,0,,,3529,,1558,,627,,15,,836,,,,,,,,
2020-06-18,MT,25,5336,4381,,0,,,4212,,462,,306,,,,335,,,,,,,,
2020-06-18,PA,25,10598,9793,,0,,,5975,,2015,,1151,,,,1337,,,,,,,,
2020-06-18,PB,25,11676,9517,,0,72,,6482,,2179,,1165,,,,1766,,,,,,,,
2020-06-18,PE,25,26662,27097,,0,178,,14433,,3729,,2136,,28,,6158,,,,,,,,
2020-06-18,PI,25,6147,3777,,0,,,3213,,1221,,904,,,,763,,,,,,,,
2020-06-18,PR,25,28270,24303,,0,,,16544,,5130,,2185,,,,4197,,,,,,,,
2020-06-18,RJ,25,60014,59565,,0,,,33534,,11134,,4299,,,,10978,,,,,,,,
2020-06-18,RN,25,6884,5346,,0,,,3603,,1613,,492,,,,1101,,,,,,,,
2020-06-18,RO,25,3308,2757,,0,,,1951,,526,,329,,,,471,,,,,,,,
2020-06-18,RR,25,903,934,,0,,,537,,,,60,,,,128,,,,,,,,
2020-06-18,RS,25,35062,29805,,0,266,,20264,,6059,,3067,,27,,5379,,,,,,,,
2020-06-18,SC,25,16828,13897,,0,,,9740,,3038,,1480,,,,2449,,,,,,,,
2020-06-18,SE,25,5156,3980,,0,,,2932,,787,,429,,,,957,,,,,,,,
2020-06-18,SP,25,138290,122357,,0,690,,72786,,32771,,11725,,135,,20183,,,,,,,,
2020-06-18,TO,25,2277,1813,,0,,,1419,,382,,211,,,,232,,,,,,,,
2020-06-17,AC,25,1560,1518,,0,,,855,,385,,,,,,187,,,,,,,,
2020-06-17,AL,25,6423,6492,,0,,,3710,,1122,,675,,,,864,,,,,,,,
2020-06-17,AM,25,5861,8210,,0,,,3647,,965,,,,,,855,,,,,,,,
2020-06-17,AP,25,1055,651,,0,,,559,,215,,90,,,,186,,,,,,,,
2020-06-17,BA,25,25345,20065,,0,51,,15918,,2879,,2868,,36,,3593,,,,,,,,
2020-06-17,CE,25,18265,19322,,0,,,10920,,3622,,1376,,,,2267,,,,,,,,
2020-06-17,DF,25,6224,5639,,0,65,,3123,,1440,,467,,,,1113,,,,,,,,
2020-06-17,ES,25,10428,9414,,0,,,5805,,2280,,626,,,,1694,,,,,,,,
2020-06-17,GO,25,12984,10757,,0,,,6970,,2886,,1346,,,,1687,,,,,,,,
2020-06-17,MA,25,8465,8245,,0,,,5561,,1170,,,,,,843,,,,,,,,
2020-06-17,MG,25,53247,44340,,0,982,,29914,,9284,,4703,,81,,8283,,,,,,,,
2020-06-17,MS,25,6558,5574,,0,,,3503,,1549,,619,,,,831,,,,,,,,
2020-06-17,MT,25,5289,4381,,0,,,4173,,461,,304,,,,330,,,,,,,,
2020-06-17,PA,25,10547,9793,,0,,,5944,,2008,,1144,,,,1331,,,,,,,,
2020-06-17,PB,25,11607,9517,,0,71,,6441,,2168,,1158,,,,1757,,,,,,,,
2020-06-17,PE,25,26483,27097,,0,177,,14333,,3707,,2119,,,,6120,,,,,,,,
2020-06-17,PI,25,6095,3777,,0,,,3178,,1210,,900,,,,761,,,,,,,,
2020-06-17,PR,25,28098,24303,,0,163,,16454,,5098,,2170,,51,,4162,,,,,,,,
2020-06-17,RJ,25,59594,59565,,0,,,33293,,11057,,4266,,,,10909,,,,,,,,
2020-06-17,RN,25,6839,5346,,0,,,3579,,1604,,489,,,,1092,,,,,,,,
2020-06-17,RO,25,3282,2757,,0,,,1933,,525,,328,,,,465,,,,,,,,
2020-06-17,RR,25,898,934,,0,,,535,,177,,,,,,,,,,,,,,
2020-06-17,RS,25,34789,29805,,0,,,20109,,6011,,3049,,,,5331,,,,,,,,
2020-06-17,SC,25,16712,13897,,0,,,9678,,3019,,1464,,,,2430,,,,,,,,
2020-06-17,SE,25,5135,3980,,0,,,2922,,783,,424,,,,955,,,,,,,,
2020-06-17,SP,25,137357,122357,,0,686,,72351,,32488,,11632,,,,20067,,,,,,,,
2020-06-17,TO,25,2260,1813,,0,,,1407,,380,,,,,,230,,,,,,,,
2020-06-16,AC,25,1551,1518,,0,,,850,,383,,112,,,,185,,,,,,,,
2020-06-16,AL,25,6386,6492,,0,46,,3691,,1115,,670,,,,858,,,,,,,,
2020-06-16,AM,25,5821,8210,,0,,,3621,,959,,293,,,,847,,,,,,,,
2020-06-16,AP,25,1047,651,,0,,,555,,213,,,,,,185,,,,,,,,
2020-06-16,BA,25,25186,20065,,0,,,15818,,2858,,2849,,,,3576,,,,,,,,
2020-06-16,CE,25,18166,19322,,0,59,,10852,,3606,,1373,,,,2255,,,,,,,,
2020-06-16,DF,25,6180,5639,,0,63,,3103,,1430,,466,,,,1102,,,,,,,,
2020-06-16,ES,25,10368,9414,,0,,,5770,,2264,,624,,,,1687,,,,,,,,
2020-06-16,GO,25,12894,10757,,0,,,6924,,2863,,1335,,,,1677,,,,,,,,
2020-06-16,MA,25,8421,8245,,0,,,5530,,1162,,813,,,,838,,,,,,,,
2020-06-16,MG,25,52946,44340,,0,976,,29740,,9225,,4682,,80,,8243,,,,,,,,
2020-06-16,MS,25,6507,5574,,0,,,3474,,1537,,615,,,,825,,,,,,,,
2020-06-16,MT,25,5250,4381,,0,,,4142,,459,,303,,9,,,,,,,,,,
2020-06-16,PA,25,10489,9793,,0,105,,5913,,1999,,1136,,,,1321,,,,,,,,
2020-06-16,PB,25,11543,9517,,0,,,6406,,2157,,1152,,12,,1746,,,,,,,,
2020-06-16,PE,25,26324,27097,,0,176,,14253,,3692,,2102,,27,,6074,,,,,,,,
2020-06-16,PI,25,6061,3777,,0,,,3164,,1199,,895,,,,,,,,,,,,
2020-06-16,PR,25,27897,24303,,0,161,,16340,,5055,,2159,,50,,4132,,,,,,,,
2020-06-16,RJ,25,59162,59565,,0,,,33050,,10959,,4238,,,,10846,,,,,,,,
2020-06-16,RN,25,6787,5346,,0,61,,3551,,1595,,485,,,,1081,,,,,,,,
2020-06-16,RO,25,3253,2757,,0,,,1914,,520,,327,,,,461,,,,,,,,
2020-06-16,RR,25,887,934,,0,,,527,,174,,,,,,,,,,,,,,
2020-06-16,RS,25,34548,29805,,0,263,,19975,,5971,,3024,,,,5289,,,,,,,,
2020-06-16,SC,25,16621,13897,,0,,,9618,,3003,,1461,,,,2418,,,,,,,,
2020-06-16,SE,25,5102,3980,,0,40,,2911,,776,,,,,,945,,,,,,,,
2020-06-16,SP,25,136427,122357,,0,681,,71879,,32224,,11554,,,,19956,,,,,,,,
2020-06-16,TO,25,2252,1813,,0,30,,1403,,377,,210,,,,,,,,,,,,
2020-06-15,AC,25,1544,1518,,0,,,847,,382,,,,,,183,,,,,,,,
2020-06-15,AL,25,6347,6492,,0,,,3671,,1108,,665,,,,852,,,,,,,,
2020-06-15,AM,25,5786,8210,,0,,,3594,,955,,292,,,,844,,,,,,,,
2020-06-15,AP,25,1040,651,,0,,,552,,212,,89,,,,182,,,,,,,,
2020-06-15,BA,25,25042,20065,,0,50,,15730,,2837,,2836,,,,3554,,,,,,,,
2020-06-15,CE,25,18074,19322,,0,,,10791,,3590,,1368,,,,2246,,,,,,,,
2020-06-15,DF,25,6144,5639,,0,,,3085,,1422,,461,,,,1099,,,,,,,,
2020-06-15,ES,25,10300,9414,,0,,,5730,,2248,,620,,,,1679,,,,,,,,
2020-06-15,GO,25,12817,10757,,0,76,,6881,,2845,,1329,,,,1667,,,,,,,,
2020-06-15,MA,25,8379,8245,,0,,,5501,,1157,,808,,,,835,,,,,,,,
2020-06-15,MG,25,52567,44340,,0,969,,29529,,9156,,4656,,,,8178,,,,,,,,
2020-06-15,MS,25,6471,5574,,0,,,3459,,1521,,614,,,,821,,,,,,,,
2020-06-15,MT,25,5211,4381,,0,,,4109,,456,,,,,,,,,,,,,,
2020-06-15,PA,25,10445,9793,,0,,,5884,,1991,,1134,,,,1317,,,,,,,,
2020-06-15,PB,25,11480,9517,,0,,,6378,,2140,,1145,,,,1736,,,,,,,,
2020-06-15,PE,25,26160,27097,,0,174,,14176,,3660,,2091,,26,,6033,,,,,,,,
2020-06-15,PI,25,6036,3777,,0,,,3152,,1188,,,,,,757,,,,,,,,
2020-06-15,PR,25,27727,24303,,0,,,16250,,5017,,2148,,49,,4104,,,,,,,,
2020-06-15,RJ,25,58726,59565,,0,,,32834,,10859,,4204,,,,10760,,,,,,,,
2020-06-15,RN,25,6757,5346,,0,,,3535,,1587,,483,,,,1078,,,,,,,,
2020-06-15,RO,25,3231,2757,,0,,,1898,,518,,,,,,459,,,,,,,,
2020-06-15,RR,25,884,934,,0,,,526,,172,,,,,,126,,,,,,,,
2020-06-15,RS,25,34330,29805,,0,259,,19852,,5916,,3005,,,,5272,,,,,,,,
2020-06-15,SC,25,16499,13897,,0,98,,9555,,2974,,1445,,23,,2404,,,,,,,,
2020-06-15,SE,25,5075,3980,,0,,,2894,,770,,419,,,,942,,,,,,,,
